2026-07-12 17:52:28 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-12 17:52:28 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-12 17:52:28 | INFO     | plt_optimizer | Profiling complete: is_structural=False (avg 0.0 segments/path, 0.0% structural), baseline_extent=100.000, total_cutting_strokes=1
2026-07-12 17:52:28 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-12 17:52:28 | INFO     | plt_optimizer | Profiling complete: is_structural=True (avg 1.0 segments/path, 100.0% structural), baseline_extent=100.000, total_cutting_strokes=1
2026-07-12 17:52:28 | INFO     | plt_optimizer | Reassembling document with 2 blocks
2026-07-12 17:52:28 | INFO     | plt_optimizer | Reassembly complete: 2 paths
2026-07-12 17:52:28 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-12 17:52:28 | INFO     | plt_optimizer | Reassembly complete: 1 paths
2026-07-12 17:52:28 | INFO     | plt_optimizer | Reassembling document with 2 blocks
2026-07-12 17:52:28 | INFO     | plt_optimizer | Reassembly complete: 2 paths
2026-07-12 17:52:28 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-12 17:52:28 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-12 17:52:28 | INFO     | plt_optimizer | Reassembly complete: 2 paths
2026-07-12 17:52:28 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-12 17:52:28 | INFO     | plt_optimizer | Reassembly complete: 2 paths
2026-07-12 17:52:28 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-12 17:52:28 | INFO     | plt_optimizer | Reassembly complete: 1 paths
2026-07-12 17:52:29 | INFO     | plt_optimizer | Reassembling document with 2 blocks
2026-07-12 17:52:29 | INFO     | plt_optimizer | Reassembly complete: 2 paths
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.settings | Disabled run at startup
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.settings | Settings saved successfully
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.settings | Disabled run at startup
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.settings | Settings saved successfully
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.settings | Disabled run at startup
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.settings | Settings saved successfully
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.settings | Disabled run at startup
2026-07-12 17:52:29 | ERROR    | plt_optimizer.ui.settings | Failed to save settings: Save failed
2026-07-12 17:52:29 | ERROR    | plt_optimizer.ui.settings | Filedialog error: Dialog error
2026-07-12 17:52:29 | ERROR    | plt_optimizer.ui.settings | Error cleaning log directory: Permission denied
2026-07-12 17:52:29 | ERROR    | plt_optimizer.ui.settings | Error cleaning log directory: Permission denied
2026-07-12 17:52:29 | ERROR    | plt_optimizer.ui.settings | Error cleaning processed directory: Permission denied
2026-07-12 17:52:29 | ERROR    | plt_optimizer.ui.settings | Error cleaning processed directory: Permission denied
2026-07-12 17:52:29 | ERROR    | plt_optimizer.ui.settings | Filedialog error: Dialog error
2026-07-12 17:52:29 | ERROR    | plt_optimizer.ui.settings | Error restoring window: Focus error
2026-07-12 17:52:29 | ERROR    | plt_optimizer.ui.settings | Filedialog error: Dialog error
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.settings | Disabled run at startup
2026-07-12 17:52:29 | ERROR    | plt_optimizer.ui.settings | Failed to save settings: Database connection failed
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.settings | Disabled run at startup
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.settings | Settings saved successfully
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.settings | Disabled run at startup
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.settings | Settings saved successfully
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | Attempting to load icon from: \test\icon.ico
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | Icon loaded successfully: (64, 64), mode=RGB
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | Attempting to load icon from: \nonexistent\icon.ico
2026-07-12 17:52:29 | WARNING  | plt_optimizer.ui.tray | Icon not found at \nonexistent\icon.ico, creating default fallback
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | Attempting to load icon from: \bad\icon.ico
2026-07-12 17:52:29 | ERROR    | plt_optimizer.ui.tray | Failed to load icon from \bad\icon.ico: Corrupt image
Traceback (most recent call last):
  File "C:\Users\haiiro\Tools\Ploptimizer\plt_optimizer\ui\tray.py", line 146, in _load_icon_image
    img = Image.open(icon_path)
          ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1124, in __call__
    return self._mock_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1128, in _mock_call
    return self._execute_mock_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1183, in _execute_mock_call
    raise effect
OSError: Corrupt image
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | Pystray icon created successfully
2026-07-12 17:52:29 | ERROR    | plt_optimizer.ui.tray | Error opening settings: Test error
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | Attempting to load icon from: \icon.ico
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | infi.systray icon created successfully
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | Watcher thread started
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | Watcher thread stopped
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | Watcher thread started
2026-07-12 17:52:29 | ERROR    | plt_optimizer.ui.tray | Watcher loop error: Watcher error
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | Watcher thread stopped
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | Starting watcher with config: watch_dir=/test
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | Starting watcher with config: watch_dir=<MagicMock name='mock().get()' id='1672557656848'>
2026-07-12 17:52:29 | INFO     | plt_optimizer.ui.tray | Starting watcher with config: watch_dir=<MagicMock name='mock().get()' id='1672557656848'>
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Starting watcher with config: watch_dir=/test
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Stopping watcher thread
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Starting watcher with config: watch_dir=/test
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Starting watcher with config: watch_dir=/test
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Systray notification (success): Optimized test.plt
Saved 15.5%
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Systray notification (error): Failed: test.plt
File corrupted
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Starting pystray icon (blocking mode)
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Starting pystray icon (detached mode)
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Starting infi.systray icon (blocking mode)
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Keyboard interrupt received
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Starting pystray icon (blocking mode)
2026-07-12 17:52:30 | ERROR    | plt_optimizer.ui.tray | Tray icon error during run(): Systray error
Traceback (most recent call last):
  File "C:\Users\haiiro\Tools\Ploptimizer\plt_optimizer\ui\tray.py", line 439, in _run_pystray
    self._systray.run()
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1124, in __call__
    return self._mock_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1128, in _mock_call
    return self._execute_mock_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1183, in _execute_mock_call
    raise effect
RuntimeError: Systray error
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Stopping system tray icon
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Stopping system tray icon
2026-07-12 17:52:30 | ERROR    | plt_optimizer.ui.tray | Error during exit: Exit failed
2026-07-12 17:52:30 | ERROR    | plt_optimizer.ui.tray | Error opening settings: Settings error
2026-07-12 17:52:30 | ERROR    | plt_optimizer.ui.tray | Error during exit: Exit failed
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Watcher thread started
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Watcher thread stopped
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Systray notification (success): Optimized test.plt
Saved 25.5%
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Systray notification (error): Failed: bad.plt
Corrupt data format error
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Starting pystray icon (blocking mode)
2026-07-12 17:52:30 | ERROR    | plt_optimizer.ui.tray | Tray icon error during run(): Systray crashed
Traceback (most recent call last):
  File "C:\Users\haiiro\Tools\Ploptimizer\plt_optimizer\ui\tray.py", line 439, in _run_pystray
    self._systray.run()
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1124, in __call__
    return self._mock_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1128, in _mock_call
    return self._execute_mock_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1183, in _execute_mock_call
    raise effect
RuntimeError: Systray crashed
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Starting pystray icon (blocking mode)
2026-07-12 17:52:30 | ERROR    | plt_optimizer.ui.tray | Tray icon error during run(): Systray error
Traceback (most recent call last):
  File "C:\Users\haiiro\Tools\Ploptimizer\plt_optimizer\ui\tray.py", line 439, in _run_pystray
    self._systray.run()
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1124, in __call__
    return self._mock_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1128, in _mock_call
    return self._execute_mock_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1183, in _execute_mock_call
    raise effect
RuntimeError: Systray error
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Starting infi.systray icon (blocking mode)
2026-07-12 17:52:30 | ERROR    | plt_optimizer.ui.tray | Tray icon error during run(): Windows error
Traceback (most recent call last):
  File "C:\Users\haiiro\Tools\Ploptimizer\plt_optimizer\ui\tray.py", line 397, in _run_windows
    with self._systray:
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1124, in __call__
    return self._mock_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1128, in _mock_call
    return self._execute_mock_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1183, in _execute_mock_call
    raise effect
RuntimeError: Windows error
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Starting infi.systray icon (blocking mode)
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Keyboard interrupt received
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Stopping system tray icon
2026-07-12 17:52:30 | WARNING  | plt_optimizer.ui.tray | Error during systray stop: Stop failed
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Stopping system tray icon
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Starting infi.systray icon (detached mode)
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Starting watcher with config: watch_dir=/test
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Attempting to load icon from: \icon.ico
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | infi.systray icon created successfully
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Attempting to load icon from: \icon.ico
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | infi.systray icon created successfully
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | Attempting to load icon from: \icon.ico
2026-07-12 17:52:30 | INFO     | plt_optimizer.ui.tray | infi.systray icon created successfully
2026-07-12 17:52:30 | ERROR    | plt_optimizer.ui.tray | Error during exit: Exit failed
Traceback (most recent call last):
  File "C:\Users\haiiro\Tools\Ploptimizer\plt_optimizer\ui\tray.py", line 240, in on_quit_callback
    self.on_exit_requested()
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1124, in __call__
    return self._mock_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1128, in _mock_call
    return self._execute_mock_call(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\haiiro\actions-runner\_work\_tool\Python\3.11.9\x64\Lib\unittest\mock.py", line 1183, in _execute_mock_call
    raise effect
RuntimeError: Exit failed
2026-07-12 17:52:31 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:31 | INFO     | plt_optimizer | PLT-Optimizer Watch Daemon
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watch directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_stops_observer_on_shu0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Output directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_stops_observer_on_shu0\output
2026-07-12 17:52:31 | INFO     | plt_optimizer | Log directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_stops_observer_on_shu0\logs
2026-07-12 17:52:31 | INFO     | plt_optimizer | Strategy: ParallelEnsemble
2026-07-12 17:52:31 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:31 | INFO     | plt_optimizer | Scanning for existing PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_stops_observer_on_shu0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watching for PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_stops_observer_on_shu0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Press Ctrl+C to stop...
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watch daemon stopped.
2026-07-12 17:52:31 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:31 | INFO     | plt_optimizer | PLT-Optimizer Watch Daemon
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watch directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_observer_join_timeout_is_0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Output directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_observer_join_timeout_is_0\output
2026-07-12 17:52:31 | INFO     | plt_optimizer | Log directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_observer_join_timeout_is_0\logs
2026-07-12 17:52:31 | INFO     | plt_optimizer | Strategy: ParallelEnsemble
2026-07-12 17:52:31 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:31 | INFO     | plt_optimizer | Scanning for existing PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_observer_join_timeout_is_0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watching for PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_observer_join_timeout_is_0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Press Ctrl+C to stop...
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watch daemon stopped.
2026-07-12 17:52:31 | INFO     | plt_optimizer | Writing PLT file: \output\.incomplete\test_optimized.plt
2026-07-12 17:52:31 | INFO     | plt_optimizer | Writing PLT file: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_move_to_processed_dir_fai0\output\.incomplete\test_optimized.plt
2026-07-12 17:52:31 | INFO     | plt_optimizer | Writing PLT file: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_processed_dir_moves_file_0\output\.incomplete\test_optimized.plt
2026-07-12 17:52:31 | INFO     | plt_optimizer | Writing PLT file: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_structural_document_uses_0\output\.incomplete\test_optimized.plt
2026-07-12 17:52:31 | INFO     | plt_optimizer | Writing PLT file: \output\.incomplete\test_optimized.plt
2026-07-12 17:52:31 | INFO     | plt_optimizer | Writing PLT file: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_moves_file_to_processed_d0\output\.incomplete\test_optimized.plt
2026-07-12 17:52:31 | INFO     | plt_optimizer | Writing PLT file: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_deletes_original_when_no_0\output\.incomplete\test_optimized.plt
2026-07-12 17:52:31 | INFO     | plt_optimizer | Writing PLT file: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_handles_os_error_on_move0\output\.incomplete\test_optimized.plt
2026-07-12 17:52:31 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:31 | INFO     | plt_optimizer | PLT-Optimizer Watch Daemon
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watch directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_handles_keyboard_inte0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Output directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_handles_keyboard_inte0\output
2026-07-12 17:52:31 | INFO     | plt_optimizer | Log directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_handles_keyboard_inte0\logs
2026-07-12 17:52:31 | INFO     | plt_optimizer | Strategy: ParallelEnsemble
2026-07-12 17:52:31 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:31 | INFO     | plt_optimizer | Scanning for existing PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_handles_keyboard_inte0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watching for PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_handles_keyboard_inte0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Press Ctrl+C to stop...
2026-07-12 17:52:31 | INFO     | plt_optimizer | Keyboard interrupt received
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watch daemon stopped.
2026-07-12 17:52:31 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:31 | INFO     | plt_optimizer | PLT-Optimizer Watch Daemon
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watch directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_observer_join_with_timeou0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Output directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_observer_join_with_timeou0\output
2026-07-12 17:52:31 | INFO     | plt_optimizer | Log directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_observer_join_with_timeou0\logs
2026-07-12 17:52:31 | INFO     | plt_optimizer | Strategy: ParallelEnsemble
2026-07-12 17:52:31 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:31 | INFO     | plt_optimizer | Scanning for existing PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_observer_join_with_timeou0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watching for PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_observer_join_with_timeou0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Press Ctrl+C to stop...
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watch daemon stopped.
2026-07-12 17:52:31 | INFO     | plt_optimizer | Reassembling document with <MagicMock name='OptimizerEngine().optimize().block_count' id='1672562547344'> blocks
2026-07-12 17:52:31 | INFO     | plt_optimizer | Reassembly complete: 0 paths
2026-07-12 17:52:31 | INFO     | plt_optimizer | Writing PLT file: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_process_file_handles_move0\output\.incomplete\test_optimized.plt
2026-07-12 17:52:31 | INFO     | plt_optimizer | Reassembling document with <MagicMock name='OptimizerEngine().optimize().block_count' id='1672561867280'> blocks
2026-07-12 17:52:31 | INFO     | plt_optimizer | Reassembly complete: 0 paths
2026-07-12 17:52:31 | INFO     | plt_optimizer | Writing PLT file: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_process_file_handles_dele0\output\.incomplete\test_optimized.plt
2026-07-12 17:52:31 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:31 | INFO     | plt_optimizer | PLT-Optimizer Watch Daemon
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watch directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_schedules_handler_and0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Output directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_schedules_handler_and0\output
2026-07-12 17:52:31 | INFO     | plt_optimizer | Log directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_schedules_handler_and0\logs
2026-07-12 17:52:31 | INFO     | plt_optimizer | Strategy: ParallelEnsemble
2026-07-12 17:52:31 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:31 | INFO     | plt_optimizer | Scanning for existing PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_schedules_handler_and0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watching for PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_schedules_handler_and0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Press Ctrl+C to stop...
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watch daemon stopped.
2026-07-12 17:52:31 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:31 | INFO     | plt_optimizer | PLT-Optimizer Watch Daemon
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watch directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_returns_zero_on_clean0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Output directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_returns_zero_on_clean0\output
2026-07-12 17:52:31 | INFO     | plt_optimizer | Log directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_returns_zero_on_clean0\logs
2026-07-12 17:52:31 | INFO     | plt_optimizer | Strategy: ParallelEnsemble
2026-07-12 17:52:31 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:31 | INFO     | plt_optimizer | Scanning for existing PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_returns_zero_on_clean0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watching for PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_returns_zero_on_clean0\watch
2026-07-12 17:52:31 | INFO     | plt_optimizer | Press Ctrl+C to stop...
2026-07-12 17:52:31 | INFO     | plt_optimizer | Watch daemon stopped.
2026-07-12 17:52:32 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:32 | INFO     | plt_optimizer | PLT-Optimizer Watch Daemon
2026-07-12 17:52:32 | INFO     | plt_optimizer | Watch directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_logs_processed_dir_wh0\watch
2026-07-12 17:52:32 | INFO     | plt_optimizer | Output directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_logs_processed_dir_wh0\output
2026-07-12 17:52:32 | INFO     | plt_optimizer | Log directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_logs_processed_dir_wh0\logs
2026-07-12 17:52:32 | INFO     | plt_optimizer | Processed directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_logs_processed_dir_wh0\processed
2026-07-12 17:52:32 | INFO     | plt_optimizer | Strategy: ParallelEnsemble
2026-07-12 17:52:32 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:32 | INFO     | plt_optimizer | Scanning for existing PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_logs_processed_dir_wh0\watch
2026-07-12 17:52:32 | INFO     | plt_optimizer | Watching for PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_logs_processed_dir_wh0\watch
2026-07-12 17:52:32 | INFO     | plt_optimizer | Press Ctrl+C to stop...
2026-07-12 17:52:32 | INFO     | plt_optimizer | Watch daemon stopped.
2026-07-12 17:52:32 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:32 | INFO     | plt_optimizer | PLT-Optimizer Watch Daemon
2026-07-12 17:52:32 | INFO     | plt_optimizer | Watch directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_logs_processed_count_0\watch
2026-07-12 17:52:32 | INFO     | plt_optimizer | Output directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_logs_processed_count_0\output
2026-07-12 17:52:32 | INFO     | plt_optimizer | Log directory: C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_logs_processed_count_0\logs
2026-07-12 17:52:32 | INFO     | plt_optimizer | Strategy: ParallelEnsemble
2026-07-12 17:52:32 | INFO     | plt_optimizer | ============================================================
2026-07-12 17:52:32 | INFO     | plt_optimizer | Enqueued 3 existing file(s) for processing
2026-07-12 17:52:32 | INFO     | plt_optimizer | Watching for PLT files in C:\Users\haiiro\AppData\Local\Temp\pytest-of-haiiro\pytest-192\test_run_logs_processed_count_0\watch
2026-07-12 17:52:32 | INFO     | plt_optimizer | Press Ctrl+C to stop...
